"etahat_0","etahat_1","cov_00","cov_01","cov_11","rdhat","rrhat","var_rd","var_rr","Estimator","Version","eta_0","eta_1","rd","rr","seed","m","n_trial","n_aux","p_resp","p_cens","K"
0.857406136277949,0.175074337121623,0.000261259467692358,2.76458202435082e-05,0.000176330238240182,-0.682331799156326,0.204190674307081,0.000382298065445524,0.000239317470007787,"AIPW","Parametric",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,5000,0.5,0.3,5
0.780319041669621,0.244569985119055,0.00499312215650605,3.03343654981314e-05,0.00217282002350184,-0.535749056550566,0.313423064232493,0.00710527344901163,0.00434276402739735,"AIPW","Nonparametric SS 1",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,5000,0.5,0.3,5
0.757319487264515,0.274710937898724,0.00159963771893565,2.89221422595531e-05,0.00106283565639447,-0.482608549365791,0.362741144943988,0.00260462909081101,0.00218354607369824,"AIPW","Nonparametric SS 2",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,5000,0.5,0.3,5
0.846939710853317,0.145482491804901,0.000194795053610893,3.08000523375213e-05,1.91741186556955e-05,-0.701457219048417,0.17177431869185,0.000152369067591546,1.99921500312511e-05,"AIPW","Parametric",0.772890516601984,0.227162516601985,-0.545728,0.29391293038593,6000001,20,50000,5000,0.5,0.3,5
0.780242476739602,0.211358034113584,0.000185822682886802,3.63792537486442e-05,3.84620234727554e-05,-0.568884442626018,0.270887628416214,0.000151526198862269,5.32021774232161e-05,"AIPW","Nonparametric SS 1",0.772890516601984,0.227162516601985,-0.545728,0.29391293038593,6000001,20,50000,5000,0.5,0.3,5
0.791064670276665,0.212317904553021,0.000248937592740371,3.64032772026303e-05,9.16389042199576e-05,-0.578746765723645,0.26839512941308,0.000267769942555068,0.000143868384923313,"AIPW","Nonparametric SS 2",0.772890516601984,0.227162516601985,-0.545728,0.29391293038593,6000001,20,50000,5000,0.5,0.3,5
0.857003249796051,0.176241303658322,0.00014700724272258,1.54832516076611e-06,0.000171103147109974,-0.680761946137729,0.205648349291865,0.000315013739511021,0.000240564157906054,"AIPW","Parametric",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,50000,0.5,0.3,5
0.758434420108351,0.254019638059323,0.00100364036624837,1.5573484027537e-06,0.00136048723400532,-0.504414782049028,0.334926305194631,0.00236101290344819,0.00255905730472282,"AIPW","Nonparametric SS 1",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,50000,0.5,0.3,5
0.769418291359712,0.257660038984036,0.00116074517639283,1.42752320339493e-06,0.00164377997367276,-0.511758252375677,0.33487641491951,0.0028016701036588,0.00299489682576646,"AIPW","Nonparametric SS 2",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,50000,0.5,0.3,5
0.847014183212169,0.145426895079785,2.74353145664282e-05,2.07171499550925e-06,1.41550681330906e-05,-0.701587288132383,0.171693577229459,3.74469527085002e-05,1.98658610204153e-05,"AIPW","Parametric",0.772890516601984,0.227162516601985,-0.545728,0.29391293038593,6000001,20,50000,50000,0.5,0.3,5
0.778738662234823,0.217500790008432,9.3233523329487e-05,2.22421928320758e-06,5.64441562646525e-05,-0.561237872226391,0.279298820716373,0.000145229241027724,0.000103019730849312,"AIPW","Nonparametric SS 1",0.772890516601984,0.227162516601985,-0.545728,0.29391293038593,6000001,20,50000,50000,0.5,0.3,5
0.774860170446976,0.219232153991122,8.04785273975644e-05,2.18100148736404e-06,5.14553643835554e-05,-0.555628016455854,0.282931246633387,0.000127571888806392,9.43749984223566e-05,"AIPW","Nonparametric SS 2",0.772890516601984,0.227162516601985,-0.545728,0.29391293038593,6000001,20,50000,50000,0.5,0.3,5
0.857406136277949,0.175074337121623,0.000261259467692358,2.76458202435082e-05,0.000176330238240182,-0.682331799156326,0.204190674307081,0.000382298065445524,0.000239317470007787,"AIPW","Parametric",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,5000,0.5,0.3,10
0.757697889752634,0.242154668733374,0.00223205870537707,3.11367218983065e-05,0.00153998139339913,-0.515543221019261,0.319592639768906,0.00370976665497958,0.00304483882618593,"AIPW","Nonparametric SS 1",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,5000,0.5,0.3,10
0.803256446989506,0.265551536907917,0.00244071236655001,2.82372351441449e-05,0.00183620198989694,-0.537704910081589,0.330593719979674,0.00422043988615866,0.00323033966219128,"AIPW","Nonparametric SS 2",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,5000,0.5,0.3,10
0.846939710853317,0.145482491804901,0.000194795053610893,3.08000523375213e-05,1.91741186556955e-05,-0.701457219048417,0.17177431869185,0.000152369067591546,1.99921500312511e-05,"AIPW","Parametric",0.772890516601984,0.227162516601985,-0.545728,0.29391293038593,6000001,20,50000,5000,0.5,0.3,10
0.781665689328754,0.211974964080758,0.00018471479446147,3.62425949549591e-05,3.84773646759106e-05,-0.569690725247996,0.271183661985713,0.000150706969227462,5.30352405833476e-05,"AIPW","Nonparametric SS 1",0.772890516601984,0.227162516601985,-0.545728,0.29391293038593,6000001,20,50000,5000,0.5,0.3,10
0.783657977257179,0.207273198556619,0.000247674748653157,3.65007384610042e-05,8.02581987500359e-05,-0.57638477870056,0.264494466427918,0.000254931470481184,0.000127461077089012,"AIPW","Nonparametric SS 2",0.772890516601984,0.227162516601985,-0.545728,0.29391293038593,6000001,20,50000,5000,0.5,0.3,10
0.857003249796051,0.176241303658322,0.00014700724272258,1.54832516076611e-06,0.000171103147109974,-0.680761946137729,0.205648349291865,0.000315013739511021,0.000240564157906054,"AIPW","Parametric",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,50000,0.5,0.3,10
0.738179204046908,0.274076637393976,0.00142133154715211,1.30085794066085e-06,0.00200761190504746,-0.464102566652932,0.371287399985546,0.00342634173631825,0.00404211437876042,"AIPW","Nonparametric SS 1",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,50000,0.5,0.3,10
0.742476362251863,0.273394290518846,0.000914774954209317,1.48711710709443e-06,0.00182920837710629,-0.469082071733017,0.368219521076288,0.00274100909710142,0.00354116760274009,"AIPW","Nonparametric SS 2",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,50000,0.5,0.3,10
0.847014183212169,0.145426895079785,2.74353145664282e-05,2.07171499550925e-06,1.41550681330906e-05,-0.701587288132383,0.171693577229459,3.74469527085002e-05,1.98658610204153e-05,"AIPW","Parametric",0.772890516601984,0.227162516601985,-0.545728,0.29391293038593,6000001,20,50000,50000,0.5,0.3,10
0.784595398728468,0.216687252124937,8.72889253816803e-05,2.17311369433912e-06,5.36513622164002e-05,-0.567908146603531,0.276177062057852,0.000136594060209402,9.60199078581391e-05,"AIPW","Nonparametric SS 1",0.772890516601984,0.227162516601985,-0.545728,0.29391293038593,6000001,20,50000,50000,0.5,0.3,10
0.780337913223475,0.214636195665284,8.43877894397605e-05,2.17252486937954e-06,5.37980241116137e-05,-0.56570171755819,0.27505544973286,0.000133840763812615,9.68708398053259e-05,"AIPW","Nonparametric SS 2",0.772890516601984,0.227162516601985,-0.545728,0.29391293038593,6000001,20,50000,50000,0.5,0.3,10
0.865469920080577,0.14763452206067,0.000308295753853071,2.09039352163394e-05,0.000157930771413802,-0.717835398019907,0.170583077048969,0.000424418654834194,0.000213300243579843,"AIPW","Parametric",0.769854827405336,0.230334827405336,-0.53952,0.299192548004979,6000002,20,5000,5000,0.5,0.3,5
0.831758981909159,0.220006218288629,0.0020953291185167,3.29738193665444e-05,0.00101794066680753,-0.61175276362053,0.264507174642879,0.00304732214659114,0.00165807545897779,"AIPW","Nonparametric SS 1",0.769854827405336,0.230334827405336,-0.53952,0.299192548004979,6000002,20,5000,5000,0.5,0.3,5
0.847780129925684,0.21812096443573,0.00247494776906123,3.35146978938835e-05,0.00199622753821836,-0.629659165489954,0.257284827440872,0.00440414591149182,0.00298138219992298,"AIPW","Nonparametric SS 2",0.769854827405336,0.230334827405336,-0.53952,0.299192548004979,6000002,20,5000,5000,0.5,0.3,5
0.856002744513392,0.149600469792695,0.000200716185142753,3.12776924852484e-05,2.06057149465704e-05,-0.706402274720697,0.174766343626313,0.000158766515118826,2.15678870896547e-05,"AIPW","Parametric",0.772497621191356,0.227329621191356,-0.545168,0.294278732976245,6000002,20,50000,5000,0.5,0.3,5
0.774217934639968,0.224864384648297,0.000186787248115522,3.54052745025003e-05,4.08360578192732e-05,-0.549353549991671,0.290440681605838,0.000156812756929795,6.01027252151158e-05,"AIPW","Nonparametric SS 1",0.772497621191356,0.227329621191356,-0.545168,0.294278732976245,6000002,20,50000,5000,0.5,0.3,5
0.770061422369782,0.22743218135994,0.000251840013901569,3.53732251630175e-05,8.95739098263228e-05,-0.542629241009841,0.295342909998065,0.000270667473401857,0.000152862785785565,"AIPW","Nonparametric SS 2",0.772497621191356,0.227329621191356,-0.545168,0.294278732976245,6000002,20,50000,5000,0.5,0.3,5
0.865622965995466,0.147876876199389,0.000185834410376905,1.04529176233242e-06,0.00015467163863148,-0.717746089796077,0.17083289377533,0.00033841546548372,0.000213181905664287,"AIPW","Parametric",0.769854827405336,0.230334827405336,-0.53952,0.299192548004979,6000002,20,5000,50000,0.5,0.3,5
0.836921186563098,0.209853935577098,0.000706062847181719,1.84943588681695e-06,0.000975573326642184,-0.627067250986001,0.250745158500389,0.00167793730205027,0.00145486051038642,"AIPW","Nonparametric SS 1",0.769854827405336,0.230334827405336,-0.53952,0.299192548004979,6000002,20,5000,50000,0.5,0.3,5
0.812520941681812,0.248532777810786,0.000701351840605559,1.32754111333959e-06,0.000814854561132329,-0.563988163871026,0.305878611936273,0.00151355131951121,0.00133243724154629,"AIPW","Nonparametric SS 2",0.769854827405336,0.230334827405336,-0.53952,0.299192548004979,6000002,20,5000,50000,0.5,0.3,5
0.855901699913365,0.149594749253365,3.07517526291253e-05,2.07991607737785e-06,1.56016770832004e-05,-0.70630695066,0.174780292256117,4.219359755757e-05,2.15871231326339e-05,"AIPW","Parametric",0.772497621191356,0.227329621191356,-0.545168,0.294278732976245,6000002,20,50000,50000,0.5,0.3,5
