"etahat_0","etahat_1","cov_00","cov_01","cov_11","rdhat","rrhat","var_rd","var_rr","Estimator","Version","eta_0","eta_1","rd","rr","seed","m","n_trial","n_aux","p_resp","p_cens","K"
0.78766662036913,0.122455326310785,0.00303585551834204,0.000229667933894811,0.00101853375891608,-0.665211294058344,0.155465933358199,0.0035950534094685,0.00164485412255059,"AIPW","Parametric",0.77814738943432,0.22134738943432,-0.5568,0.284454323743514,6000001,20,500,500,0.5,0.3,5
0.905302179948426,0.476270342473433,0.0157060408202488,-6.7585821280717e-05,0.0842794609668526,-0.429031837474992,0.526089910112186,0.100120673429663,0.108224219028278,"AIPW","Nonparametric SS 1",0.77814738943432,0.22134738943432,-0.5568,0.284454323743514,6000001,20,500,500,0.5,0.3,5
0.797370399701405,0.350105960012012,0.0153400608713203,5.09997472200094e-05,0.0328604034688872,-0.447264439689393,0.439075691978431,0.0480984648457675,0.0562645713562752,"AIPW","Nonparametric SS 2",0.77814738943432,0.22134738943432,-0.5568,0.284454323743514,6000001,20,500,500,0.5,0.3,5
0.857862379518338,0.174115809220257,0.00194264634441264,0.000398570369811348,0.000261918781956944,-0.683746570298081,0.2029647334786,0.00140742438674688,0.00024479848346396,"AIPW","Parametric",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,500,0.5,0.3,5
0.79538356736486,0.248624823348006,0.00228211783790355,0.000400249463245681,0.00345651073728291,-0.546758744016854,0.312584812597664,0.0049381296486951,0.00542061517753173,"AIPW","Nonparametric SS 1",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,500,0.5,0.3,5
0.802968970689361,0.324099896381165,0.00324396502387498,0.000397019126093705,0.0046506953955263,-0.478869074308196,0.403626924839848,0.00710062216721387,0.0075356660133751,"AIPW","Nonparametric SS 2",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,500,0.5,0.3,5
0.792530965087358,0.129015098729823,0.00194237332256205,1.70569089283453e-05,0.00101529202529144,-0.663515866357536,0.162788716672543,0.0029235515299968,0.00168954448392931,"AIPW","Parametric",0.77814738943432,0.22134738943432,-0.5568,0.284454323743514,6000001,20,500,5000,0.5,0.3,5
0.695905975400938,0.143968894490799,0.00773891392124905,1.70943808491059e-05,0.0308787969149062,-0.551937080910139,0.206879807876132,0.0385835220744571,0.0644309353855638,"AIPW","Nonparametric SS 1",0.77814738943432,0.22134738943432,-0.5568,0.284454323743514,6000001,20,500,5000,0.5,0.3,5
0.721465871736094,0.149066666317016,0.0133865570293291,1.44857791737713e-05,0.0121249080568874,-0.572399205419079,0.206616379453002,0.0254824935278689,0.0243805600873634,"AIPW","Nonparametric SS 2",0.77814738943432,0.22134738943432,-0.5568,0.284454323743514,6000001,20,500,5000,0.5,0.3,5
0.857406136277949,0.175074337121623,0.000261259467692358,2.76458202435082e-05,0.000176330238240182,-0.682331799156326,0.204190674307081,0.000382298065445524,0.000239317470007787,"AIPW","Parametric",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,5000,0.5,0.3,5
0.718727647118744,0.411973648231454,0.0028610820217614,1.67035350576056e-05,0.027080448033934,-0.30675399888729,0.57319855425485,0.0299081229855802,0.0542063173221942,"AIPW","Nonparametric SS 1",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,5000,0.5,0.3,5
0.689873703380762,0.371827448517108,0.00478085625060335,2.06617988352955e-05,0.00539422975013114,-0.318046254863654,0.538979014122365,0.0101337624030639,0.0142055531036591,"AIPW","Nonparametric SS 2",0.766457275814128,0.233657275814128,-0.5328,0.304853620922234,6000001,20,5000,5000,0.5,0.3,5
0.80898494359693,0.167871775018663,0.00274872610564425,0.000251439479220183,0.00174300162470602,-0.641113168578267,0.207509146304092,0.0039888487719099,0.00268468498710718,"AIPW","Parametric",0.771415883823368,0.230615883823368,-0.5408,0.298951432890345,6000002,20,500,500,0.5,0.3,5
0.621676711657808,0.118607229626485,0.0168736185349817,0.000373013227979043,0.0110890998610539,-0.503069482031323,0.190786026567085,0.0272166919400775,0.0299133166733354,"AIPW","Nonparametric SS 1",0.771415883823368,0.230615883823368,-0.5408,0.298951432890345,6000002,20,500,500,0.5,0.3,5
0.733352645853488,0.327786735989226,0.0138713821623794,0.000184832922476773,0.0406915718055006,-0.405565909864262,0.446970141640032,0.0541932881229265,0.0805078237142392,"AIPW","Nonparametric SS 2",0.771415883823368,0.230615883823368,-0.5408,0.298951432890345,6000002,20,500,500,0.5,0.3,5
0.866633347537852,0.14842495348236,0.00209343825252478,0.000315404703727415,0.000214144427309882,-0.718208394055493,0.171266146062856,0.00167677327237983,0.000223037490266863,"AIPW","Parametric",0.769854827405336,0.230334827405336,-0.53952,0.299192548004979,6000002,20,5000,500,0.5,0.3,5
0.654989760815227,0.24003114028246,0.0246026882720758,0.000478242059539681,0.00141400880417698,-0.414958620532767,0.366465484870645,0.0250602129571734,0.0101805092414947,"AIPW","Nonparametric SS 1",0.769854827405336,0.230334827405336,-0.53952,0.299192548004979,6000002,20,5000,500,0.5,0.3,5
0.78722326892709,0.147181580232251,0.00492878691912698,0.000465217251293108,0.00781813802009759,-0.640041688694839,0.186962944366273,0.0118164904366384,0.012612892439323,"AIPW","Nonparametric SS 2",0.769854827405336,0.230334827405336,-0.53952,0.299192548004979,6000002,20,5000,500,0.5,0.3,5
0.809371091455921,0.172432535406636,0.00163267740371617,1.56128499205698e-05,0.00179555277987104,-0.636938556049286,0.213045088003401,0.00339700448374606,0.00284392769581873,"AIPW","Parametric",0.771415883823368,0.230615883823368,-0.5408,0.298951432890345,6000002,20,500,5000,0.5,0.3,5
0.663438024166477,0.231663043893069,0.01285086171848,2.00406538090129e-05,0.0165664947683086,-0.431774980273407,0.349185659329858,0.0293772751791705,0.0411664479318951,"AIPW","Nonparametric SS 1",0.771415883823368,0.230615883823368,-0.5408,0.298951432890345,6000002,20,500,5000,0.5,0.3,5
