"etahat_0","etahat_1","cov_00","cov_01","cov_11","rdhat","rrhat","var_rd","var_rr","Estimator","Version","eta_0","eta_1","rd","rr","seed","m","n_trial","n_aux","p_resp","p_cens"
0.468981360432748,0.44228438487664,0.00358705763819126,0.000277985950196898,0.00917045453428366,-0.0266969755561077,0.943074548780631,0.0122015402720811,0.0538157412024862,"AIPW","Proposed",0.48428801665316,0.347141158297119,-0.137146858356041,0.716807243541061,1,20,500,500,0.5,0.3
0.476156472940003,0.36287667100902,0.00106846780103886,0.000445246083197833,0.00180583679147071,-0.113279801930983,0.762095427934555,0.0019838124261139,0.0077086854223819,"AIPW","Proposed",0.493437936366908,0.346959432720684,-0.146478503646224,0.703147056903006,1,20,5000,500,0.5,0.3
0.43445569578143,0.520496034415015,0.00481912436833716,1.24796339457167e-05,0.0154766235900946,0.0860403386335855,1.19804168634233,0.0202707886905403,0.118481704525864,"AIPW","Proposed",0.48428801665316,0.347141158297119,-0.137146858356041,0.716807243541061,1,20,500,5000,0.5,0.3
0.498411262435755,0.380574989869034,0.000435580369993445,3.05862539222552e-05,0.000654632370775274,-0.117836272566722,0.763576224199166,0.00102904023292421,0.00346956204418753,"AIPW","Proposed",0.493437936366908,0.346959432720684,-0.146478503646224,0.703147056903006,1,20,5000,5000,0.5,0.3
0.384296784575564,0.233822231415802,0.00341974312379753,0.000406438688846835,0.00564549646150435,-0.150474553159762,0.60844181060231,0.0082523622076082,0.0434502104936496,"AIPW","Proposed",0.49630306274192,0.350969686968236,-0.145333375773684,0.707168086026383,2,20,500,500,0.5,0.3
0.480781702749139,0.424432815201756,0.00116594030684789,0.000503883855453902,0.00183462710196296,-0.0563488875473833,0.88279735433945,0.00199279969790304,0.00801911170033809,"AIPW","Proposed",0.50323482010082,0.343047126131628,-0.160187693969193,0.681684002038849,2,20,5000,500,0.5,0.3
0.389788277813918,0.0521204085142035,0.00344281471051276,4.89243065475739e-05,0.0172368028222248,-0.337667869299714,0.133714663782387,0.0205817689196424,0.113767640243318,"AIPW","Proposed",0.49630306274192,0.350969686968236,-0.145333375773684,0.707168086026383,2,20,500,5000,0.5,0.3
0.470583431230943,0.407808628428299,0.000418799196314904,3.37875308087525e-05,0.000721655385328567,-0.0627748028026437,0.866602182234851,0.00107287952002597,0.00441462207806094,"AIPW","Proposed",0.50323482010082,0.343047126131628,-0.160187693969193,0.681684002038849,2,20,5000,5000,0.5,0.3
0.459463363722273,0.493654453601066,0.00344814092923965,0.000251489991478107,0.00754431387534986,0.0341910898787932,1.07441526915617,0.0104894748216333,0.052032146523269,"AIPW","Proposed",0.50739387451616,0.34120025162619,-0.16619362288997,0.672456386966735,3,20,500,500,0.5,0.3
0.489973083551676,0.427099474148714,0.00102930200728744,0.000497817823897731,0.00230456649506765,-0.062873609402962,0.871679462579436,0.00233823285455963,0.00924208503320873,"AIPW","Proposed",0.502587856080656,0.34422875446749,-0.158359101613166,0.684912598469645,3,20,5000,500,0.5,0.3
0.443803549678683,0.504850643115849,0.00650283289520027,7.29461083063807e-06,0.0125661084987033,0.0610470934371666,1.13755431537527,0.0190543521722423,0.106438885241559,"AIPW","Proposed",0.50739387451616,0.34120025162619,-0.16619362288997,0.672456386966735,3,20,500,5000,0.5,0.3
