"etahat_0","etahat_1","cov_00","cov_01","cov_11","rdhat","rrhat","var_rd","var_rr","Estimator","Version","eta_0","eta_1","rd","rr","seed","m","n_trial","n_aux","p_resp","p_cens"
0.531067349101163,0.529941293260671,0.00474435616104681,0.000271670671112984,0.00661361214711913,-0.00112605584049197,0.997879636467205,0.01081462696594,0.0382781407711509,"AIPW","Proposed",0.48706071959672,0.354819586281977,-0.132241133314743,0.728491483722529,4000001,20,500,500,0.5,0.3
0.489763117147454,0.297218833187028,0.00172421664401245,0.000296179736711985,0.00133127810359739,-0.192544283960426,0.606862425488736,0.00246313527418587,0.00669866740706637,"AIPW","Proposed",0.49399247695562,0.348342300102569,-0.145650176853051,0.705157095203828,4000001,20,5000,500,0.5,0.3
0.504508254034853,0.358301040878223,0.00703863426199801,2.58285860470778e-05,0.0105447229841005,-0.14620721315663,0.710198570613417,0.0175317000740043,0.0552322914695843,"AIPW","Proposed",0.48706071959672,0.354819586281977,-0.132241133314743,0.728491483722529,4000001,20,500,5000,0.5,0.3
0.464908212587405,0.310798995399136,0.00033932766005277,1.75510979004712e-05,0.000626355930302834,-0.154109217188269,0.668516896420074,0.000930581394554662,0.00349098418538915,"AIPW","Proposed",0.49399247695562,0.348342300102569,-0.145650176853051,0.705157095203828,4000001,20,5000,5000,0.5,0.3
0.461896685243735,0.492566358363147,0.00295260287737034,0.000279615505987207,0.00776666701888951,0.0306696731194123,1.06639942242328,0.0101600388842854,0.0493466035163458,"AIPW","Proposed",0.5092423431452,0.34075796889095,-0.16848437425425,0.669146966032613,4000002,20,500,500,0.5,0.3
0.470562353630759,0.337489413963097,0.000833460155860202,0.000312040134475907,0.00159223596981992,-0.133072939667661,0.71720444986536,0.0018016158567283,0.00710548491152585,"AIPW","Proposed",0.506099946475832,0.343276166050525,-0.162823780425307,0.678277420183284,4000002,20,5000,500,0.5,0.3
0.49623817189415,0.671094730873769,0.00596238678926283,-6.90884071684272e-06,0.0193733403874965,0.17485655897962,1.35236418494811,0.025349544858193,0.12303059510248,"AIPW","Proposed",0.5092423431452,0.34075796889095,-0.16848437425425,0.669146966032613,4000002,20,500,5000,0.5,0.3
0.467162598560205,0.320170515671417,0.000384762284123752,2.04717677662248e-05,0.000605499795766342,-0.146992082888788,0.68535134588724,0.000949318544357644,0.00347397964550571,"AIPW","Proposed",0.506099946475832,0.343276166050525,-0.162823780425307,0.678277420183284,4000002,20,5000,5000,0.5,0.3
0.504046339087157,0.553376084834854,0.0057891175272364,0.000418858104141361,0.00466755526378483,0.0493297457476976,1.09786748146417,0.00961895658273851,0.0422161617169747,"AIPW","Proposed",0.48890918822576,0.351761218871826,-0.137147969353934,0.719481710189083,4000003,20,500,500,0.5,0.3
0.467781157317501,0.288252011448213,0.00115275510693775,0.000325705957037867,0.00207117873950749,-0.179529145869288,0.616211249510773,0.0025725219323695,0.00963119868519472,"AIPW","Proposed",0.503789360689532,0.344039747679062,-0.15974961301047,0.682903956542826,4000003,20,5000,500,0.5,0.3
0.493878839209701,0.48735990678657,0.0084527005984074,2.4146077622549e-05,0.00690621156703802,-0.00651893242313073,0.986800543158394,0.0153106200102003,0.0618637931149318,"AIPW","Proposed",0.48890918822576,0.351761218871826,-0.137147969353934,0.719481710189083,4000003,20,500,5000,0.5,0.3
0.475023623267784,0.355456209259732,0.00033575321101072,1.81380664728839e-05,0.000629137079931456,-0.119567414008051,0.748291646664806,0.000928614157996408,0.00350100903762256,"AIPW","Proposed",0.503789360689532,0.344039747679062,-0.15974961301047,0.682903956542826,4000003,20,5000,5000,0.5,0.3
0.601993596688674,0.446330460541431,0.00473534580065465,0.000328118575387827,0.00995461972842743,-0.155663136147244,0.741420611442573,0.0140337283783064,0.0333091516158993,"AIPW","Proposed",0.47966684508056,0.350571061743992,-0.129095783336568,0.730863651176711,4000004,20,500,500,0.5,0.3
0.478757546866865,0.360568824005762,0.000831636930543329,0.000321548397221309,0.00163963723009047,-0.118188722861103,0.753134496501275,0.00182817736619118,0.00709838810220207,"AIPW","Proposed",0.49491671127014,0.347448504488825,-0.147468206781315,0.702034295017324,4000004,20,5000,500,0.5,0.3
0.708744554343942,0.356494882092845,0.00891919796148021,1.78287499914988e-05,0.0106986410615418,-0.352249672251097,0.502994880042272,0.019582181523039,0.0257551495652983,"AIPW","Proposed",0.47966684508056,0.350571061743992,-0.129095783336568,0.730863651176711,4000004,20,500,5000,0.5,0.3
0.494202574042791,0.355853984948513,0.00036560590823942,1.96300406427586e-05,0.000586594652522267,-0.138348589094278,0.720056923292555,0.00091294047947617,0.00306213935591445,"AIPW","Proposed",0.49491671127014,0.347448504488825,-0.147468206781315,0.702034295017324,4000004,20,5000,5000,0.5,0.3
0.451920098095551,0.558482837871375,0.00613167121432348,0.000568702908207837,0.0114851783679305,0.106562739775824,1.2357999571714,0.0164794437658383,0.0952049209195552,"AIPW","Proposed",0.5046211715726,0.341251624225194,-0.163369547347406,0.676253085382285,4000005,20,500,500,0.5,0.3
0.358058501094025,0.573455508519519,0.00209006636036014,0.000924401222638485,0.00253393542147646,0.215397007425495,1.60156931553744,0.00277519933655963,0.0384851358398036,"AIPW","Proposed",0.5,0.346063759546132,-0.153936240453868,0.692127519092265,4000005,20,5000,500,0.5,0.3
0.429941016231407,0.425254980897276,0.0266455943841875,4.52237047237003e-05,0.0148224695458912,-0.00468603533413131,0.9891007483417,0.0413776165206313,0.220725415571114,"AIPW","Proposed",0.5046211715726,0.341251624225194,-0.163369547347406,0.676253085382285,4000005,20,500,5000,0.5,0.3
0.39131678873393,0.509413539875453,0.00068844402542728,7.32565346390505e-05,0.000921585017820225,0.118096751141523,1.30179321343103,0.0014635159739694,0.0123917729684329,"AIPW","Proposed",0.5,0.346063759546132,-0.153936240453868,0.692127519092265,4000005,20,5000,5000,0.5,0.3
0.4920130342335,0.413220822626013,0.00298333013968465,0.000321338170393402,0.00728907082989315,-0.0787922116074865,0.839857470991118,0.009629724628791,0.0365736692262809,"AIPW","Proposed",0.49168189116932,0.350059260222557,-0.141622630946763,0.71196289005081,4000006,20,500,500,0.5,0.3
0.478172783746831,0.353065158111979,0.000779838477751006,0.000327247847783909,0.00224627252587327,-0.125107625634852,0.738363140088102,0.00237161530805646,0.0095699847740447,"AIPW","Proposed",0.500092423431452,0.3442853868085,-0.155807036622952,0.688443516992597,4000006,20,5000,500,0.5,0.3
0.445484697560939,0.436950313518005,0.00460821180380938,1.48923001781614e-05,0.00869735506433592,-0.00853438404293316,0.980842475421357,0.013275782267789,0.0660168481571499,"AIPW","Proposed",0.49168189116932,0.350059260222557,-0.141622630946763,0.71196289005081,4000006,20,500,5000,0.5,0.3
0.483907990871855,0.328548368406643,0.000308787896680821,1.90175685183119e-05,0.000686448595481939,-0.155359622465213,0.678948012027448,0.000957201355126136,0.00342903564244887,"AIPW","Proposed",0.500092423431452,0.3442853868085,-0.155807036622952,0.688443516992597,4000006,20,5000,5000,0.5,0.3
0.50261568110367,0.425548757734141,0.00293325948058245,0.000273134544214587,0.00674230765479873,-0.0770669233695297,0.84666828698957,0.00912929804695201,0.0331819097379856,"AIPW","Proposed",0.50554540588712,0.347785792037565,-0.157759613849555,0.687941751596532,4000007,20,500,500,0.5,0.3
0.479198775903179,0.460964606570643,0.000812710265913556,0.000357874856973858,0.00334737010986056,-0.0182341693325358,0.96194863123728,0.0034443306618264,0.0148537707737643,"AIPW","Proposed",0.499260612548384,0.345324311213191,-0.153936301335193,0.691671448806159,4000007,20,5000,500,0.5,0.3
0.518460419248606,0.309893009642172,0.00466792038927209,1.95797077430521e-05,0.00868877403960728,-0.208567409606434,0.597717777745298,0.0133175350133933,0.0384412692078616,"AIPW","Proposed",0.50554540588712,0.347785792037565,-0.157759613849555,0.687941751596532,4000007,20,500,5000,0.5,0.3
0.489153267480234,0.401094699523212,0.000334525423207291,2.08073877006973e-05,0.000782387760540279,-0.0880585679570222,0.819977553435068,0.00107529840834617,0.00406730229731078,"AIPW","Proposed",0.499260612548384,0.345324311213191,-0.153936301335193,0.691671448806159,4000007,20,5000,5000,0.5,0.3
