"etahat_0","etahat_1","cov_00","cov_01","cov_11","rdhat","rrhat","var_rd","var_rr","Estimator","Version","eta_0","eta_1","rd","rr","seed","m","n_trial","n_aux","p_resp","p_cens"
0.489712942253572,0.367843578830685,0.00591504462208881,0.000301923519404673,0.00721971341311752,-0.121869363422887,0.751141223954454,0.012530910996397,0.0421296676459266,"AIPW","Proposed",0.50831810883068,0.341101932915734,-0.167216175914947,0.671040293450088,9000001,20,500,500,0.5,0.3
0.458107941297006,0.428244450272014,0.00123408075027719,0.000482239804049844,0.00192089786297875,-0.0298634910249922,0.934811234792303,0.00219049900515625,0.00999567002698547,"AIPW","Proposed",0.503049973237916,0.343594135080774,-0.159455838157142,0.68302187329264,9000001,20,5000,500,0.5,0.3
0.387120997724378,0.387399176220126,0.00552285484698592,2.13459477237626e-05,0.00667518242059512,0.000278178495747849,1.0007185828136,0.0121553453721335,0.0811626741783573,"AIPW","Proposed",0.50831810883068,0.341101932915734,-0.167216175914947,0.671040293450088,9000001,20,500,5000,0.5,0.3
0.461031417756878,0.422029423201428,0.000419298007197452,3.41873481739829e-05,0.000766595739708887,-0.0390019945554501,0.91540274034856,0.00111751905055837,0.00496523822318865,"AIPW","Proposed",0.503049973237916,0.343594135080774,-0.159455838157142,0.68302187329264,9000001,20,5000,5000,0.5,0.3
0.466143449456403,0.306121573692574,0.0039896292321076,0.000247712366566223,0.00610724509320566,-0.160021875763828,0.656711091938674,0.00960144959218081,0.0345276323691651,"AIPW","Proposed",0.48706071959672,0.355080987516469,-0.13197973208025,0.72902817498909,9000002,20,500,500,0.5,0.3
0.3713393301132,0.538919791553965,0.00171560603624844,0.000856581503929692,0.00672201814275162,0.167580461440765,1.45128659382694,0.00672446117114067,0.0569223898538464,"AIPW","Proposed",0.501201504608876,0.345116958261724,-0.156084546347152,0.688579254228384,9000002,20,5000,500,0.5,0.3
0.494779221708302,0.351899485442068,0.00628209113950217,3.51605613744437e-06,0.00737372754222888,-0.142879736266234,0.711225269782107,0.0136487865694562,0.0430808362635416,"AIPW","Proposed",0.48706071959672,0.355080987516469,-0.13197973208025,0.72902817498909,9000002,20,500,5000,0.5,0.3
0.433902257349779,0.452753845983682,0.000673356241033491,7.1647725800063e-05,0.000834082192373505,0.0188515886339025,1.04344662493587,0.00136414298180687,0.00753008775401793,"AIPW","Proposed",0.501201504608876,0.345116958261724,-0.156084546347152,0.688579254228384,9000002,20,5000,5000,0.5,0.3
0.549824653296779,0.406740267705645,0.00590974677664255,0.000383847844299203,0.00993988050967847,-0.143084385591133,0.73976360511812,0.0150819315977226,0.041699567015131,"AIPW","Proposed",0.49353035979836,0.349402712727587,-0.144127647070773,0.707965995993319,9000003,20,500,500,0.5,0.3
0.517735648496648,0.379069692868595,0.00090954867307056,0.000371294846071754,0.00166865025828823,-0.138665955628052,0.732168422184763,0.00183560923921528,0.00601578296220456,"AIPW","Proposed",0.502403009217752,0.343717247302193,-0.158685761915559,0.684146474037576,9000003,20,5000,500,0.5,0.3
0.587876474605932,0.273938526780367,0.00740797287234235,3.22923070832719e-05,0.0118225500450519,-0.313937947825565,0.465979739985335,0.0191659383032278,0.0387761843093554,"AIPW","Proposed",0.49353035979836,0.349402712727587,-0.144127647070773,0.707965995993319,9000003,20,500,5000,0.5,0.3
0.495995933915858,0.405410601599073,0.000438767034266586,3.35789785052472e-05,0.000690164790623064,-0.0905853323167842,0.817366784437891,0.00106177386787916,0.00377382983828758,"AIPW","Proposed",0.502403009217752,0.343717247302193,-0.158685761915559,0.684146474037576,9000003,20,5000,5000,0.5,0.3
0.447278264142374,0.474874920316147,0.00356304839557594,0.00038397939726634,0.0123505763546841,0.0275966561737729,1.06169907725493,0.0151456659557273,0.0777351214901796,"AIPW","Proposed",0.51293928040328,0.337955528876993,-0.174983751526287,0.65886069129135,9000004,20,500,500,0.5,0.3
0.492835220650661,0.426376683260682,0.00130904416934274,0.000470152972857461,0.0071826844898449,-0.0664585373899785,0.865150592722985,0.00755142271347272,0.0302568369615673,"AIPW","Proposed",0.50046211715726,0.343171567682153,-0.157290549475107,0.685709379226236,9000004,20,5000,500,0.5,0.3
0.504127744858231,0.49971795513316,0.00492088805812663,1.7207773912655e-05,0.0135032921626439,-0.00440978972507072,0.991252634337135,0.0183897646729452,0.0720233262578925,"AIPW","Proposed",0.51293928040328,0.337955528876993,-0.174983751526287,0.65886069129135,9000004,20,500,5000,0.5,0.3
0.510619227826877,0.363871856018364,0.000415527567704682,3.17036031487542e-05,0.000691042718419425,-0.146747371808513,0.712608997446005,0.0010431630798266,0.00328639330216856,"AIPW","Proposed",0.50046211715726,0.343171567682153,-0.157290549475107,0.685709379226236,9000004,20,5000,5000,0.5,0.3
0.366680020095001,0.540990891799058,0.00606684798386234,0.000363480112408554,0.008832186336931,0.174310871704056,1.47537597401379,0.0141720740959762,0.155930843228181,"AIPW","Proposed",0.48890918822576,0.354179869629981,-0.134729318595778,0.724428744968554,9000005,20,500,500,0.5,0.3
0.449109739375179,0.536089620712942,0.00160732524740876,0.000818890695392198,0.00204289241993727,0.0869798813377636,1.19367177710012,0.00201243627656164,0.0117904080419139,"AIPW","Proposed",0.500831810883068,0.344539366257409,-0.156292444625659,0.687934270089427,9000005,20,5000,500,0.5,0.3
