"etahat_0","etahat_1","cov_00","cov_01","cov_11","rdhat","rrhat","var_rd","var_rr","Estimator","Version","eta_0","eta_1","rd","rr","seed","m","n_trial","n_aux","p_resp","p_cens","K"
0.88164700350885,0.181550288053605,0.00263339727190866,0.000289038540921359,0.00201511718292382,-0.700096715455245,0.205921743431392,0.00407043737298977,0.00258296768759253,"AIPW","Parametric",0.783500304837423,0.215500304837423,-0.568,0.275048144215004,3000001,20,500,500,0.5,0.3,5
0.579959179616169,0.754312724786636,0.0947222257415104,7.08176598363721e-05,0.0689889396715046,0.174353545170468,1.30063071902036,0.163569530093342,0.680953920470896,"AIPW","Nonparametric SS 1",0.783500304837423,0.215500304837423,-0.568,0.275048144215004,3000001,20,500,500,0.5,0.3,5
0.743464058265829,0.552335938453262,0.0155009892908709,8.51014641161089e-05,0.0566147524907532,-0.191128119812566,0.742922179374235,0.0719455388533919,0.117675505023765,"AIPW","Nonparametric SS 2",0.783500304837423,0.215500304837423,-0.568,0.275048144215004,3000001,20,500,500,0.5,0.3,5
0.811310723247388,0.160556608396852,0.00187410347643461,0.000348283786686577,0.000250079882076783,-0.650754114850536,0.197897801417195,0.00142761578513824,0.00028201176130211,"AIPW","Parametric",0.768276462933468,0.232116462933468,-0.53616,0.302126219052957,3000001,20,5000,500,0.5,0.3,5
0.691047341642358,0.202554965224551,0.00932760441670972,0.000403740512040339,0.00203751067687099,-0.488492376417807,0.293113008355049,0.0105576340695,0.0054491263292463,"AIPW","Nonparametric SS 1",0.768276462933468,0.232116462933468,-0.53616,0.302126219052957,3000001,20,5000,500,0.5,0.3,5
0.791276208978117,0.221296102813379,0.0101434703171881,0.000369182394478953,0.00413828161565026,-0.569980106164738,0.279669855231928,0.0135433871438805,0.00754675123746434,"AIPW","Nonparametric SS 2",0.768276462933468,0.232116462933468,-0.53616,0.302126219052957,3000001,20,5000,500,0.5,0.3,5
0.879762402239028,0.185028478754908,0.00148471152973931,1.47547097283056e-05,0.00202127840091846,-0.69473392348412,0.210316419846999,0.00347648051120116,0.00268836437552075,"AIPW","Parametric",0.783500304837423,0.215500304837423,-0.568,0.275048144215004,3000001,20,500,5000,0.5,0.3,5
0.663076795428925,0.562757519242769,0.0268152767660014,-1.9885148440489e-05,0.0427249659533574,-0.100319276186156,0.848706398900202,0.0695800130162399,0.141182508279031,"AIPW","Nonparametric SS 1",0.783500304837423,0.215500304837423,-0.568,0.275048144215004,3000001,20,500,5000,0.5,0.3,5
0.699842177938636,0.596424053745535,0.0252071205459338,-2.08500119420301e-05,0.0437338058570229,-0.103418124193101,0.852226505556273,0.0689826264268408,0.126744948935856,"AIPW","Nonparametric SS 2",0.783500304837423,0.215500304837423,-0.568,0.275048144215004,3000001,20,500,5000,0.5,0.3,5
0.809621811647673,0.15894650308519,0.000312576472277211,2.37824990446809e-05,0.0001751932432274,-0.650675308562483,0.196321913266782,0.000440204717415249,0.000271405041245083,"AIPW","Parametric",0.768276462933468,0.232116462933468,-0.53616,0.302126219052957,3000001,20,5000,5000,0.5,0.3,5
0.727539530835495,0.230489677277321,0.00467086639114326,1.91209373129366e-05,0.00141383404771191,-0.497049853558174,0.316807084025565,0.0060464585642293,0.00353385541736121,"AIPW","Nonparametric SS 1",0.768276462933468,0.232116462933468,-0.53616,0.302126219052957,3000001,20,5000,5000,0.5,0.3,5
0.698287837465742,0.259528243598667,0.0025997063823277,1.62311822997386e-05,0.00278303666124236,-0.438759593867076,0.371663703238135,0.00535028067897057,0.0064192807270426,"AIPW","Nonparametric SS 2",0.768276462933468,0.232116462933468,-0.53616,0.302126219052957,3000001,20,5000,5000,0.5,0.3,5
0.900940277680226,0.146635369244463,0.00363574959214047,0.000348661438488737,0.00174528225928323,-0.754304908435763,0.16275814599168,0.00468370897444623,0.00212900474478167,"AIPW","Parametric",0.777694800602327,0.224094800602327,-0.5536,0.2881526280345,3000002,20,500,500,0.5,0.3,5
